  認知心理学  統計学  神経科学  心理学史  精神分析
24  -2.94691984005268  0.680076452330481  -0.734259749810442  0.749988905571622  0.822157156054076
25  1.25005628649594  0.680076452330481  1.22376624968407  1.29805772118165  2.09733968381142
26  0.868513002264248  0.680076452330481  -0.244753249936814  0.749988905571622  0.0570476393996704
27  1.25005628649594  1.20748268066841  -0.734259749810442  0.201920089961591  0.184565892175405
28  1.25005628649594  1.73488890900633  1.22376624968407  1.29805772118165  1.45974841993275
29  0.105426433800863  0.152670223992557  -0.244753249936814  -0.34614872564844  -1.72820789946061
30  1.25005628649594  1.20748268066841  0.734259749810442  -0.34614872564844  0.822157156054076
31  -0.657660134662523  -0.374736004345368  -0.244753249936814  0.749988905571622  0.50336152411474
32  0.105426433800863  0.152670223992557  0.244753249936814  0.201920089961591  -0.453025371703267
33  0.868513002264248  -0.902142232683292  -0.244753249936814  -1.4422863568685  -0.453025371703267
34  0.105426433800863  -0.902142232683292  0.244753249936814  -0.34614872564844  -1.72820789946061
35  0.105426433800863  -0.902142232683292  -0.734259749810442  -0.894217541258471  -1.72820789946061
36  0.868513002264248  0.680076452330481  -0.244753249936814  0.749988905571622  0.184565892175405
37  0.105426433800863  0.152670223992557  -0.244753249936814  1.29805772118165  0.822157156054076
38  -1.42074670312591  -0.374736004345368  -2.20277924943133  -1.99035517247853  -1.72820789946061
39  0.105426433800863  0.152670223992557  0.244753249936814  0.201920089961591  0.50336152411474
40  -2.18383327158929  -0.902142232683292  -1.7132727495577  -1.4422863568685  -1.09061663558194
41  -1.42074670312591  1.20748268066841  -0.244753249936814  -0.34614872564844  -1.09061663558194
42  0.868513002264248  1.73488890900633  0.244753249936814  0.749988905571622  2.09733968381142
43  -1.42074670312591  1.73488890900633  1.22376624968407  0.749988905571622  -0.134229739763931
44  0.105426433800863  -0.902142232683292  -0.734259749810442  0.749988905571622  -1.09061663558194
45  -0.657660134662523  -0.902142232683292  -0.734259749810442  0.201920089961591  -1.40941226752127
46  -0.657660134662523  -1.95695468935914  -0.734259749810442  -1.99035517247853  -0.134229739763931
47  -0.657660134662523  -0.374736004345368  1.22376624968407  1.29805772118165  0.184565892175405
48  0.868513002264248  -1.42954846102122  0.244753249936814  -1.99035517247853  -0.134229739763931
49  0.868513002264248  -1.42954846102122  0.244753249936814  -1.4422863568685  1.14095278799341
50  1.25005628649594  1.20748268066841  1.22376624968407  0.749988905571622  2.09733968381142
51  1.25005628649594  1.20748268066841  1.7132727495577  0.749988905571622  1.14095278799341
52  -2.18383327158929  0.680076452330481  -1.7132727495577  0.749988905571622  -0.771821003642602
53  0.868513002264248  0.680076452330481  -0.244753249936814  1.29805772118165  0.822157156054076
54  0.105426433800863  1.20748268066841  0.734259749810442  0.201920089961591  -0.134229739763931
55  0.105426433800863  0.680076452330481  1.22376624968407  1.29805772118165  0.822157156054076
56  0.105426433800863  0.680076452330481  1.22376624968407  0.201920089961591  -0.134229739763931
57  0.868513002264248  -0.902142232683292  -0.244753249936814  -0.894217541258471  -1.72820789946061
58  -0.657660134662523  0.152670223992557  -1.22376624968407  0.201920089961591  -1.72820789946061
59  0.105426433800863  0.152670223992557  -1.22376624968407  0.201920089961591  -0.134229739763931
60  -1.42074670312591  -1.95695468935914  0.244753249936814  0.749988905571622  -1.40941226752127
61  0.105426433800863  0.152670223992557  -0.244753249936814  -1.4422863568685  -0.134229739763931
62  0.105426433800863  -0.374736004345368  0.244753249936814  -1.4422863568685  0.184565892175405
63  0.105426433800863  1.73488890900633  -0.244753249936814  0.749988905571622  0.184565892175405
64  0.105426433800863  -0.374736004345368  -0.734259749810442  0.749988905571622  0.184565892175405
65  -0.657660134662523  -0.374736004345368  -0.244753249936814  0.749988905571622  -1.72820789946061
66  0.105426433800863  -0.374736004345368  -0.244753249936814  0.201920089961591  -0.453025371703267
67  0.105426433800863  -1.42954846102122  -1.22376624968407  0.201920089961591  -0.771821003642602
68  0.105426433800863  -1.42954846102122  2.20277924943133  -0.34614872564844  -1.40941226752127
69  1.25005628649594  1.20748268066841  -1.22376624968407  1.29805772118165  0.50336152411474
70  -0.657660134662523  -0.902142232683292  1.7132727495577  -1.4422863568685  -0.134229739763931
71  -1.42074670312591  0.152670223992557  -0.734259749810442  1.29805772118165  -0.771821003642602
72  0.868513002264248  0.152670223992557  1.22376624968407  -0.34614872564844  0.50336152411474
73  -2.18383327158929  1.20748268066841  0.244753249936814  -0.34614872564844  -0.453025371703267
74  0.868513002264248  1.73488890900633  1.22376624968407  0.749988905571622  0.822157156054076
75  -1.42074670312591  -1.95695468935914  -0.734259749810442  -1.4422863568685  -0.771821003642602
76  0.868513002264248  0.680076452330481  0.244753249936814  0.201920089961591  -0.134229739763931
